"","directory","experiment","ppid","session_num","trial_num","block_num","trial_num_in_block","start_time","end_time","test_to_log","cursor_visibility","rotation","trial_type","target_angle","example_object_movement_filename","angular_dev_h","plane_visible","high_targets"
"55","visible_plane - B/8/S001","visible_plane - B",8,1,55,2,10,678.012,682.1451,"A","False",0,"no_cursor_1_2",140,"example_object_movement_T055.csv",-16.6758676959515,TRUE,FALSE
"56","visible_plane - B/8/S001","visible_plane - B",8,1,56,2,11,682.1451,688.1234,"A","False",0,"no_cursor_1_2",80,"example_object_movement_T056.csv",-27.548879048524,TRUE,FALSE
"57","visible_plane - B/8/S001","visible_plane - B",8,1,57,2,12,688.1234,693.5453,"A","False",0,"no_cursor_1_2",120,"example_object_movement_T057.csv",-23.5444477800833,TRUE,FALSE
"58","visible_plane - B/8/S001","visible_plane - B",8,1,58,3,1,693.5453,696.7567,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T058.csv",1.1457628381751,FALSE,FALSE
"59","visible_plane - B/8/S001","visible_plane - B",8,1,59,3,2,696.7567,699.5345,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T059.csv",-3.58810667388923,FALSE,FALSE
"60","visible_plane - B/8/S001","visible_plane - B",8,1,60,3,3,699.5345,703.1347,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T060.csv",-9.07796451540035,FALSE,FALSE
"61","visible_plane - B/8/S001","visible_plane - B",8,1,61,3,4,703.1347,706.5345,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T061.csv",4.08561677997488,FALSE,FALSE
"62","visible_plane - B/8/S001","visible_plane - B",8,1,62,3,5,706.5345,709.2457,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T062.csv",-1.31907761550855,FALSE,FALSE
"63","visible_plane - B/8/S001","visible_plane - B",8,1,63,3,6,709.2457,711.9679,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T063.csv",-4.18085172989838,FALSE,FALSE
"64","visible_plane - B/8/S001","visible_plane - B",8,1,64,3,7,711.9679,715.3347,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T064.csv",4.34086006469127,FALSE,FALSE
"65","visible_plane - B/8/S001","visible_plane - B",8,1,65,3,8,715.3347,718.2124,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T065.csv",-4.75005483314042,FALSE,FALSE
"66","visible_plane - B/8/S001","visible_plane - B",8,1,66,3,9,718.2124,721.468,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T066.csv",-0.889614521414359,FALSE,FALSE
"67","visible_plane - B/8/S001","visible_plane - B",8,1,67,3,10,721.468,724.3905,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T067.csv",-7.72745158238135,FALSE,FALSE
"68","visible_plane - B/8/S001","visible_plane - B",8,1,68,3,11,724.3905,727.5569,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T068.csv",-12.0405510576944,FALSE,FALSE
"69","visible_plane - B/8/S001","visible_plane - B",8,1,69,3,12,727.5569,730.9571,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T069.csv",1.51629890040327,FALSE,FALSE
"70","visible_plane - B/8/S001","visible_plane - B",8,1,70,3,13,730.9571,734.3683,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T070.csv",-3.11880144117278,FALSE,FALSE
"71","visible_plane - B/8/S001","visible_plane - B",8,1,71,3,14,734.3683,737.4015,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T071.csv",-1.50743575877496,FALSE,FALSE
"72","visible_plane - B/8/S001","visible_plane - B",8,1,72,3,15,737.4015,740.0349,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T072.csv",0.344114658267102,FALSE,FALSE
"73","visible_plane - B/8/S001","visible_plane - B",8,1,73,4,1,740.0349,744.1351,"A","False",0,"no_cursor_1_4",40,"example_object_movement_T073.csv",15.9096191310763,FALSE,FALSE
"74","visible_plane - B/8/S001","visible_plane - B",8,1,74,4,2,744.1351,747.5018,"A","False",0,"no_cursor_1_4",60,"example_object_movement_T074.csv",15.2816961389009,FALSE,FALSE
"75","visible_plane - B/8/S001","visible_plane - B",8,1,75,4,3,747.5018,751.4351,"A","False",0,"no_cursor_1_4",80,"example_object_movement_T075.csv",-14.8515858597122,FALSE,FALSE
"76","visible_plane - B/8/S001","visible_plane - B",8,1,76,4,4,751.4351,754.9684,"A","False",0,"no_cursor_1_4",120,"example_object_movement_T076.csv",-7.5035284997674,FALSE,FALSE
"77","visible_plane - B/8/S001","visible_plane - B",8,1,77,4,5,754.9684,758.8906,"A","False",0,"no_cursor_1_4",140,"example_object_movement_T077.csv",-12.4430439944717,FALSE,FALSE
"78","visible_plane - B/8/S001","visible_plane - B",8,1,78,4,6,758.8906,761.9908,"A","False",0,"no_cursor_1_4",100,"example_object_movement_T078.csv",-17.8660683728969,FALSE,FALSE
"79","visible_plane - B/8/S001","visible_plane - B",8,1,79,4,7,761.9908,765.4908,"A","False",0,"no_cursor_1_4",40,"example_object_movement_T079.csv",20.3642533891936,FALSE,FALSE
"80","visible_plane - B/8/S001","visible_plane - B",8,1,80,4,8,765.4908,768.7575,"A","False",0,"no_cursor_1_4",60,"example_object_movement_T080.csv",19.7539636512151,FALSE,FALSE
"81","visible_plane - B/8/S001","visible_plane - B",8,1,81,4,9,768.7575,772.5131,"A","False",0,"no_cursor_1_4",140,"example_object_movement_T081.csv",-28.8864999216347,FALSE,FALSE
"82","visible_plane - B/8/S001","visible_plane - B",8,1,82,4,10,772.5131,775.6353,"A","False",0,"no_cursor_1_4",100,"example_object_movement_T082.csv",-13.9085442944595,FALSE,FALSE
"83","visible_plane - B/8/S001","visible_plane - B",8,1,83,4,11,775.6353,779.1243,"A","False",0,"no_cursor_1_4",80,"example_object_movement_T083.csv",-5.3215100748648,FALSE,FALSE
"84","visible_plane - B/8/S001","visible_plane - B",8,1,84,4,12,779.1243,782.8688,"A","False",0,"no_cursor_1_4",120,"example_object_movement_T084.csv",-11.6199847935275,FALSE,FALSE
"85","visible_plane - B/8/S001","visible_plane - B",8,1,85,5,1,782.8688,786.1132,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T085.csv",-18.3815510941943,FALSE,FALSE
"86","visible_plane - B/8/S001","visible_plane - B",8,1,86,5,2,786.1132,789.1023,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T086.csv",-7.46056612616835,FALSE,FALSE
"87","visible_plane - B/8/S001","visible_plane - B",8,1,87,5,3,789.1023,791.8132,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T087.csv",-2.9737310824801,FALSE,FALSE
"88","visible_plane - B/8/S001","visible_plane - B",8,1,88,5,4,791.8132,794.5021,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T088.csv",-9.36844608310584,FALSE,FALSE
"89","visible_plane - B/8/S001","visible_plane - B",8,1,89,5,5,794.5021,797.3243,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T089.csv",-2.87036518431465,FALSE,FALSE
"90","visible_plane - B/8/S001","visible_plane - B",8,1,90,5,6,797.3243,800.1578,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T090.csv",-14.5889187328746,FALSE,FALSE
"91","visible_plane - B/8/S001","visible_plane - B",8,1,91,5,7,800.1578,803.3579,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T091.csv",-1.11394422673341,FALSE,FALSE
"92","visible_plane - B/8/S001","visible_plane - B",8,1,92,5,8,803.3579,806.1472,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T092.csv",-10.3781146890755,FALSE,FALSE
"93","visible_plane - B/8/S001","visible_plane - B",8,1,93,5,9,806.1472,808.869,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T093.csv",-5.84326040723482,FALSE,FALSE
"94","visible_plane - B/8/S001","visible_plane - B",8,1,94,5,10,808.869,811.7358,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T094.csv",-7.05425173336472,FALSE,FALSE
"95","visible_plane - B/8/S001","visible_plane - B",8,1,95,5,11,811.7358,814.5803,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T095.csv",-7.60577957438184,FALSE,FALSE
"96","visible_plane - B/8/S001","visible_plane - B",8,1,96,5,12,814.5803,817.4249,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T096.csv",-4.77832162366477,FALSE,FALSE
"97","visible_plane - B/8/S001","visible_plane - B",8,1,97,5,13,817.4249,820.6247,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T097.csv",-8.96334494002002,FALSE,FALSE
"98","visible_plane - B/8/S001","visible_plane - B",8,1,98,5,14,820.6247,823.2358,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T098.csv",-5.60927444644581,FALSE,FALSE
"99","visible_plane - B/8/S001","visible_plane - B",8,1,99,5,15,823.2358,826.0801,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T099.csv",-8.33744443884673,FALSE,FALSE
"100","visible_plane - B/8/S001","visible_plane - B",8,1,100,6,1,826.0801,838.6136,"A","False",0,"no_cursor_1_6",100,"example_object_movement_T100.csv",-20.060689795323,TRUE,TRUE
"101","visible_plane - B/8/S001","visible_plane - B",8,1,101,6,2,838.6136,841.8915,"A","False",0,"no_cursor_1_6",60,"example_object_movement_T101.csv",-0.268594129082686,TRUE,TRUE
"102","visible_plane - B/8/S001","visible_plane - B",8,1,102,6,3,841.8915,845.3694,"A","False",0,"no_cursor_1_6",40,"example_object_movement_T102.csv",0.688238098017571,TRUE,TRUE
"103","visible_plane - B/8/S001","visible_plane - B",8,1,103,6,4,845.3694,848.5918,"A","False",0,"no_cursor_1_6",140,"example_object_movement_T103.csv",-8.06648550112587,TRUE,TRUE
"104","visible_plane - B/8/S001","visible_plane - B",8,1,104,6,5,848.5918,851.5695,"A","False",0,"no_cursor_1_6",120,"example_object_movement_T104.csv",0.650667957052889,TRUE,TRUE
"105","visible_plane - B/8/S001","visible_plane - B",8,1,105,6,6,851.5695,855.3585,"A","False",0,"no_cursor_1_6",80,"example_object_movement_T105.csv",-9.52616504818461,TRUE,TRUE
"106","visible_plane - B/8/S001","visible_plane - B",8,1,106,6,7,855.3585,858.8364,"A","False",0,"no_cursor_1_6",140,"example_object_movement_T106.csv",-9.51398845800125,TRUE,TRUE
"107","visible_plane - B/8/S001","visible_plane - B",8,1,107,6,8,858.8364,865.1807,"A","False",0,"no_cursor_1_6",40,"example_object_movement_T107.csv",5.92617903539611,TRUE,TRUE
"108","visible_plane - B/8/S001","visible_plane - B",8,1,108,6,9,865.1807,874.892,"A","False",0,"no_cursor_1_6",100,"example_object_movement_T108.csv",-23.5358563691343,TRUE,TRUE
"109","visible_plane - B/8/S001","visible_plane - B",8,1,109,6,10,874.892,884.5145,"A","False",0,"no_cursor_1_6",80,"example_object_movement_T109.csv",-29.0475405620325,TRUE,TRUE
"110","visible_plane - B/8/S001","visible_plane - B",8,1,110,6,11,884.5145,889.1145,"A","False",0,"no_cursor_1_6",120,"example_object_movement_T110.csv",-25.8197018953046,TRUE,TRUE
"111","visible_plane - B/8/S001","visible_plane - B",8,1,111,6,12,889.1145,892.8145,"A","False",0,"no_cursor_1_6",60,"example_object_movement_T111.csv",-25.3167657071032,TRUE,TRUE
"112","visible_plane - B/8/S001","visible_plane - B",8,1,112,7,1,892.8145,896.0367,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T112.csv",-25.0168934781,FALSE,FALSE
"113","visible_plane - B/8/S001","visible_plane - B",8,1,113,7,2,896.0367,899.2592,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T113.csv",-12.2952664229982,FALSE,FALSE
"114","visible_plane - B/8/S001","visible_plane - B",8,1,114,7,3,899.2592,903.3701,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T114.csv",-12.0822552706399,FALSE,FALSE
"115","visible_plane - B/8/S001","visible_plane - B",8,1,115,7,4,903.3701,906.8149,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T115.csv",-7.19528914217663,FALSE,FALSE
"116","visible_plane - B/8/S001","visible_plane - B",8,1,116,7,5,906.8149,910.7924,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T116.csv",-16.716036665961,FALSE,FALSE
"117","visible_plane - B/8/S001","visible_plane - B",8,1,117,7,6,910.7924,914.3592,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T117.csv",-4.17710696890221,FALSE,FALSE
"118","visible_plane - B/8/S001","visible_plane - B",8,1,118,7,7,914.3592,918.0144,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T118.csv",-4.09830125608225,FALSE,FALSE
"119","visible_plane - B/8/S001","visible_plane - B",8,1,119,7,8,918.0144,922.0925,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T119.csv",-7.46056612616835,FALSE,FALSE
"120","visible_plane - B/8/S001","visible_plane - B",8,1,120,7,9,922.0925,925.6148,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T120.csv",-15.3716749086192,FALSE,FALSE
"121","visible_plane - B/8/S001","visible_plane - B",8,1,121,7,10,925.6148,928.7928,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T121.csv",-15.4649924146253,FALSE,FALSE
"122","visible_plane - B/8/S001","visible_plane - B",8,1,122,7,11,928.7928,932.6262,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T122.csv",-14.3110412626064,FALSE,FALSE
"123","visible_plane - B/8/S001","visible_plane - B",8,1,123,7,12,932.6262,935.6815,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T123.csv",0.501116488879305,FALSE,FALSE
"124","visible_plane - B/8/S001","visible_plane - B",8,1,124,7,13,935.6815,938.6706,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T124.csv",-8.60448159309266,FALSE,FALSE
"125","visible_plane - B/8/S001","visible_plane - B",8,1,125,7,14,938.6706,942.0372,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T125.csv",-6.26349061433454,FALSE,FALSE
"126","visible_plane - B/8/S001","visible_plane - B",8,1,126,7,15,942.0372,946.0705,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T126.csv",-18.1005414556788,FALSE,FALSE
"127","visible_plane - B/8/S001","visible_plane - B",8,1,127,8,1,946.0705,950.0928,"A","False",0,"no_cursor_1_8",100,"example_object_movement_T127.csv",-21.1349306373061,FALSE,TRUE
"128","visible_plane - B/8/S001","visible_plane - B",8,1,128,8,2,950.0928,954.5153,"A","False",0,"no_cursor_1_8",80,"example_object_movement_T128.csv",-25.9605171966449,FALSE,TRUE
"129","visible_plane - B/8/S001","visible_plane - B",8,1,129,8,3,954.5153,958.2264,"A","False",0,"no_cursor_1_8",40,"example_object_movement_T129.csv",-1.03876999612267,FALSE,TRUE
"130","visible_plane - B/8/S001","visible_plane - B",8,1,130,8,4,958.2264,961.7712,"A","False",0,"no_cursor_1_8",60,"example_object_movement_T130.csv",-15.3515034398734,FALSE,TRUE
"131","visible_plane - B/8/S001","visible_plane - B",8,1,131,8,5,961.7712,964.6602,"A","False",0,"no_cursor_1_8",120,"example_object_movement_T131.csv",-4.34564318455499,FALSE,TRUE
"132","visible_plane - B/8/S001","visible_plane - B",8,1,132,8,6,964.6602,967.5711,"A","False",0,"no_cursor_1_8",140,"example_object_movement_T132.csv",-13.3527944346653,FALSE,TRUE
"133","visible_plane - B/8/S001","visible_plane - B",8,1,133,8,7,967.5711,970.5712,"A","False",0,"no_cursor_1_8",100,"example_object_movement_T133.csv",-30.2955270691202,FALSE,TRUE
"134","visible_plane - B/8/S001","visible_plane - B",8,1,134,8,8,970.5712,974.6155,"A","False",0,"no_cursor_1_8",60,"example_object_movement_T134.csv",-27.4863768755014,FALSE,TRUE
"135","visible_plane - B/8/S001","visible_plane - B",8,1,135,8,9,974.6155,977.5935,"A","False",0,"no_cursor_1_8",140,"example_object_movement_T135.csv",-23.5977204859151,FALSE,TRUE
"136","visible_plane - B/8/S001","visible_plane - B",8,1,136,8,10,977.5935,981.1157,"A","False",0,"no_cursor_1_8",80,"example_object_movement_T136.csv",-20.6102512248355,FALSE,TRUE
"137","visible_plane - B/8/S001","visible_plane - B",8,1,137,8,11,981.1157,984.3826,"A","False",0,"no_cursor_1_8",120,"example_object_movement_T137.csv",-26.0164741861493,FALSE,TRUE
"138","visible_plane - B/8/S001","visible_plane - B",8,1,138,8,12,984.3826,989.7719,"A","False",0,"no_cursor_1_8",40,"example_object_movement_T138.csv",-5.24714681101751,FALSE,TRUE
"139","visible_plane - B/8/S001","visible_plane - B",8,1,139,9,1,989.7719,1243.452,"A","True",-45,"rotated_2_1",90,"example_object_movement_T139.csv",-2.44865658382442,FALSE,FALSE
"140","visible_plane - B/8/S001","visible_plane - B",8,1,140,9,2,1243.452,1247.53,"A","True",-45,"rotated_2_1",90,"example_object_movement_T140.csv",-9.43263527829203,FALSE,FALSE
"141","visible_plane - B/8/S001","visible_plane - B",8,1,141,9,3,1247.53,1251.174,"A","True",-45,"rotated_2_1",90,"example_object_movement_T141.csv",-40.4662088540154,FALSE,FALSE
"142","visible_plane - B/8/S001","visible_plane - B",8,1,142,9,4,1251.174,1254.563,"A","True",-45,"rotated_2_1",90,"example_object_movement_T142.csv",-46.1534504511054,FALSE,FALSE
"143","visible_plane - B/8/S001","visible_plane - B",8,1,143,9,5,1254.563,1258.052,"A","True",-45,"rotated_2_1",90,"example_object_movement_T143.csv",-38.7409636948778,FALSE,FALSE
