"","directory","experiment","ppid","session_num","trial_num","block_num","trial_num_in_block","start_time","end_time","test_to_log","cursor_visibility","rotation","trial_type","target_angle","example_object_movement_filename","angular_dev_h","plane_visible","high_targets"
"27","visible_plane - B/4/S001","visible_plane - B",4,1,27,1,27,423.2603,425.8157,"A","True",0,"aligned_1_1",90,"example_object_movement_T027.csv",-10.1366896477781,FALSE,FALSE
"28","visible_plane - B/4/S001","visible_plane - B",4,1,28,1,28,425.8157,428.3711,"A","True",0,"aligned_1_1",90,"example_object_movement_T028.csv",-3.06361165955167,FALSE,FALSE
"29","visible_plane - B/4/S001","visible_plane - B",4,1,29,1,29,428.3711,432.9601,"A","True",0,"aligned_1_1",90,"example_object_movement_T029.csv",1.59606385797572,FALSE,FALSE
"30","visible_plane - B/4/S001","visible_plane - B",4,1,30,1,30,432.9601,435.9491,"A","True",0,"aligned_1_1",90,"example_object_movement_T030.csv",-1.99787985647669,FALSE,FALSE
"31","visible_plane - B/4/S001","visible_plane - B",4,1,31,1,31,435.9491,438.7712,"A","True",0,"aligned_1_1",90,"example_object_movement_T031.csv",-0.713929148885597,FALSE,FALSE
"32","visible_plane - B/4/S001","visible_plane - B",4,1,32,1,32,438.7712,441.8159,"A","True",0,"aligned_1_1",90,"example_object_movement_T032.csv",-6.94865436795571,FALSE,FALSE
"33","visible_plane - B/4/S001","visible_plane - B",4,1,33,1,33,441.8159,444.6157,"A","True",0,"aligned_1_1",90,"example_object_movement_T033.csv",-0.860232346917343,FALSE,FALSE
"34","visible_plane - B/4/S001","visible_plane - B",4,1,34,1,34,444.6157,447.0603,"A","True",0,"aligned_1_1",90,"example_object_movement_T034.csv",12.0947570770121,FALSE,FALSE
"35","visible_plane - B/4/S001","visible_plane - B",4,1,35,1,35,447.0603,449.5604,"A","True",0,"aligned_1_1",90,"example_object_movement_T035.csv",-10.7612009407649,FALSE,FALSE
"36","visible_plane - B/4/S001","visible_plane - B",4,1,36,1,36,449.5604,453.1049,"A","True",0,"aligned_1_1",90,"example_object_movement_T036.csv",-5.13255443987296,FALSE,FALSE
"37","visible_plane - B/4/S001","visible_plane - B",4,1,37,1,37,453.1049,455.7938,"A","True",0,"aligned_1_1",90,"example_object_movement_T037.csv",-0.318306611451362,FALSE,FALSE
"38","visible_plane - B/4/S001","visible_plane - B",4,1,38,1,38,455.7938,458.3271,"A","True",0,"aligned_1_1",90,"example_object_movement_T038.csv",2.99428111609532,FALSE,FALSE
"39","visible_plane - B/4/S001","visible_plane - B",4,1,39,1,39,458.3271,461.3156,"A","True",0,"aligned_1_1",90,"example_object_movement_T039.csv",-1.9873842018014,FALSE,FALSE
"40","visible_plane - B/4/S001","visible_plane - B",4,1,40,1,40,461.3156,464.6828,"A","True",0,"aligned_1_1",90,"example_object_movement_T040.csv",10.575859542653,FALSE,FALSE
"41","visible_plane - B/4/S001","visible_plane - B",4,1,41,1,41,464.6828,467.1939,"A","True",0,"aligned_1_1",90,"example_object_movement_T041.csv",0,FALSE,FALSE
"42","visible_plane - B/4/S001","visible_plane - B",4,1,42,1,42,467.1939,469.9606,"A","True",0,"aligned_1_1",90,"example_object_movement_T042.csv",-6.04223534597598,FALSE,FALSE
"43","visible_plane - B/4/S001","visible_plane - B",4,1,43,1,43,469.9606,472.6495,"A","True",0,"aligned_1_1",90,"example_object_movement_T043.csv",3.0295406556103,FALSE,FALSE
"44","visible_plane - B/4/S001","visible_plane - B",4,1,44,1,44,472.6495,475.4827,"A","True",0,"aligned_1_1",90,"example_object_movement_T044.csv",4.99374398582339,FALSE,FALSE
"45","visible_plane - B/4/S001","visible_plane - B",4,1,45,1,45,475.4827,478.3607,"A","True",0,"aligned_1_1",90,"example_object_movement_T045.csv",-0.340030307762959,FALSE,FALSE
"46","visible_plane - B/4/S001","visible_plane - B",4,1,46,2,1,478.3607,481.3161,"A","False",0,"no_cursor_1_2",100,"example_object_movement_T046.csv",0.577970467567283,TRUE,FALSE
"47","visible_plane - B/4/S001","visible_plane - B",4,1,47,2,2,481.3161,485.0607,"A","False",0,"no_cursor_1_2",120,"example_object_movement_T047.csv",18.6350820410352,TRUE,FALSE
"48","visible_plane - B/4/S001","visible_plane - B",4,1,48,2,3,485.0607,488.4609,"A","False",0,"no_cursor_1_2",60,"example_object_movement_T048.csv",-19.1596422937126,TRUE,FALSE
"49","visible_plane - B/4/S001","visible_plane - B",4,1,49,2,4,488.4609,492.9716,"A","False",0,"no_cursor_1_2",40,"example_object_movement_T049.csv",-10.4972431068066,TRUE,FALSE
"50","visible_plane - B/4/S001","visible_plane - B",4,1,50,2,5,492.9716,501.8611,"A","False",0,"no_cursor_1_2",80,"example_object_movement_T050.csv",12.3579059707169,TRUE,FALSE
"51","visible_plane - B/4/S001","visible_plane - B",4,1,51,2,6,501.8611,506.5166,"A","False",0,"no_cursor_1_2",140,"example_object_movement_T051.csv",-2.47050579516224,TRUE,FALSE
"52","visible_plane - B/4/S001","visible_plane - B",4,1,52,2,7,506.5166,509.8499,"A","False",0,"no_cursor_1_2",140,"example_object_movement_T052.csv",-0.120726216993262,TRUE,FALSE
"53","visible_plane - B/4/S001","visible_plane - B",4,1,53,2,8,509.8499,513.5056,"A","False",0,"no_cursor_1_2",80,"example_object_movement_T053.csv",-7.47477425625567,TRUE,FALSE
"54","visible_plane - B/4/S001","visible_plane - B",4,1,54,2,9,513.5056,517.0279,"A","False",0,"no_cursor_1_2",120,"example_object_movement_T054.csv",-3.43494882292198,TRUE,FALSE
"55","visible_plane - B/4/S001","visible_plane - B",4,1,55,2,10,517.0279,523.9722,"A","False",0,"no_cursor_1_2",60,"example_object_movement_T055.csv",-8.15722658736907,TRUE,FALSE
"56","visible_plane - B/4/S001","visible_plane - B",4,1,56,2,11,523.9722,531.6281,"A","False",0,"no_cursor_1_2",100,"example_object_movement_T056.csv",0.462330723507279,TRUE,FALSE
"57","visible_plane - B/4/S001","visible_plane - B",4,1,57,2,12,531.6281,535.3282,"A","False",0,"no_cursor_1_2",40,"example_object_movement_T057.csv",-10.6816859825666,TRUE,FALSE
"58","visible_plane - B/4/S001","visible_plane - B",4,1,58,3,1,535.3282,541.1726,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T058.csv",-1.51240848741317,FALSE,FALSE
"59","visible_plane - B/4/S001","visible_plane - B",4,1,59,3,2,541.1726,544.3059,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T059.csv",-4.96974072811031,FALSE,FALSE
"60","visible_plane - B/4/S001","visible_plane - B",4,1,60,3,3,544.3059,547.2059,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T060.csv",-1.51741412501214,FALSE,FALSE
"61","visible_plane - B/4/S001","visible_plane - B",4,1,61,3,4,547.2059,550.7284,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T061.csv",-3.87852450284771,FALSE,FALSE
"62","visible_plane - B/4/S001","visible_plane - B",4,1,62,3,5,550.7284,554.017,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T062.csv",1.41880044348906,FALSE,FALSE
"63","visible_plane - B/4/S001","visible_plane - B",4,1,63,3,6,554.017,556.9727,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T063.csv",-7.53410262663253,FALSE,FALSE
"64","visible_plane - B/4/S001","visible_plane - B",4,1,64,3,7,556.9727,559.8172,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T064.csv",-3.83726211732765,FALSE,FALSE
"65","visible_plane - B/4/S001","visible_plane - B",4,1,65,3,8,559.8172,565.6728,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T065.csv",-7.75667146259239,FALSE,FALSE
"66","visible_plane - B/4/S001","visible_plane - B",4,1,66,3,9,565.6728,569.3173,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T066.csv",4.15280223172483,FALSE,FALSE
"67","visible_plane - B/4/S001","visible_plane - B",4,1,67,3,10,569.3173,573.5839,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T067.csv",0.186024604507523,FALSE,FALSE
"68","visible_plane - B/4/S001","visible_plane - B",4,1,68,3,11,573.5839,576.8951,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T068.csv",-1.07416999837262,FALSE,FALSE
"69","visible_plane - B/4/S001","visible_plane - B",4,1,69,3,12,576.8951,579.8286,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T069.csv",-6.72851209376869,FALSE,FALSE
"70","visible_plane - B/4/S001","visible_plane - B",4,1,70,3,13,579.8286,583.6954,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T070.csv",-3.01278750418335,FALSE,FALSE
"71","visible_plane - B/4/S001","visible_plane - B",4,1,71,3,14,583.6954,587.5953,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T071.csv",7.78572916367708,FALSE,FALSE
"72","visible_plane - B/4/S001","visible_plane - B",4,1,72,3,15,587.5953,590.9622,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T072.csv",-6.30051323458464,FALSE,FALSE
"73","visible_plane - B/4/S001","visible_plane - B",4,1,73,4,1,590.9622,594.7957,"A","False",0,"no_cursor_1_4",80,"example_object_movement_T073.csv",-5.67396115534969,FALSE,FALSE
"74","visible_plane - B/4/S001","visible_plane - B",4,1,74,4,2,594.7957,598.1734,"A","False",0,"no_cursor_1_4",100,"example_object_movement_T074.csv",9.60408815082944,FALSE,FALSE
"75","visible_plane - B/4/S001","visible_plane - B",4,1,75,4,3,598.1734,601.0958,"A","False",0,"no_cursor_1_4",40,"example_object_movement_T075.csv",3.98602127721469,FALSE,FALSE
"76","visible_plane - B/4/S001","visible_plane - B",4,1,76,4,4,601.0958,606.7623,"A","False",0,"no_cursor_1_4",140,"example_object_movement_T076.csv",0.287706447652539,FALSE,FALSE
"77","visible_plane - B/4/S001","visible_plane - B",4,1,77,4,5,606.7623,610.6068,"A","False",0,"no_cursor_1_4",120,"example_object_movement_T077.csv",-0.233991941657919,FALSE,FALSE
"78","visible_plane - B/4/S001","visible_plane - B",4,1,78,4,6,610.6068,616.3402,"A","False",0,"no_cursor_1_4",60,"example_object_movement_T078.csv",-1.25231705571719,FALSE,FALSE
"79","visible_plane - B/4/S001","visible_plane - B",4,1,79,4,7,616.3402,621.3513,"A","False",0,"no_cursor_1_4",80,"example_object_movement_T079.csv",-5.08952442565494,FALSE,FALSE
"80","visible_plane - B/4/S001","visible_plane - B",4,1,80,4,8,621.3513,624.8514,"A","False",0,"no_cursor_1_4",140,"example_object_movement_T080.csv",-0.21430450762503,FALSE,FALSE
"81","visible_plane - B/4/S001","visible_plane - B",4,1,81,4,9,624.8514,631.1072,"A","False",0,"no_cursor_1_4",100,"example_object_movement_T081.csv",-11.4878675288278,FALSE,FALSE
"82","visible_plane - B/4/S001","visible_plane - B",4,1,82,4,10,631.1072,643.1072,"A","False",0,"no_cursor_1_4",60,"example_object_movement_T082.csv",2.59242456218159,FALSE,FALSE
"83","visible_plane - B/4/S001","visible_plane - B",4,1,83,4,11,643.1072,650.885,"A","False",0,"no_cursor_1_4",120,"example_object_movement_T083.csv",-9.12263586642088,FALSE,FALSE
"84","visible_plane - B/4/S001","visible_plane - B",4,1,84,4,12,650.885,657.9851,"A","False",0,"no_cursor_1_4",40,"example_object_movement_T084.csv",-13.1281470456721,FALSE,FALSE
"85","visible_plane - B/4/S001","visible_plane - B",4,1,85,5,1,657.9851,662.1297,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T085.csv",-16.62620950043,FALSE,FALSE
"86","visible_plane - B/4/S001","visible_plane - B",4,1,86,5,2,662.1297,666.2742,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T086.csv",-7.43867624203459,FALSE,FALSE
"87","visible_plane - B/4/S001","visible_plane - B",4,1,87,5,3,666.2742,668.8521,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T087.csv",-1.38591785081218,FALSE,FALSE
"88","visible_plane - B/4/S001","visible_plane - B",4,1,88,5,4,668.8521,671.3525,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T088.csv",-4.84136596524699,FALSE,FALSE
"89","visible_plane - B/4/S001","visible_plane - B",4,1,89,5,5,671.3525,676.141,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T089.csv",-4.48460600954462,FALSE,FALSE
"90","visible_plane - B/4/S001","visible_plane - B",4,1,90,5,6,676.141,678.8522,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T090.csv",-9.11588683285602,FALSE,FALSE
"91","visible_plane - B/4/S001","visible_plane - B",4,1,91,5,7,678.8522,681.8633,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T091.csv",-3.30186567443499,FALSE,FALSE
"92","visible_plane - B/4/S001","visible_plane - B",4,1,92,5,8,681.8633,684.7631,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T092.csv",-2.73498035070395,FALSE,FALSE
"93","visible_plane - B/4/S001","visible_plane - B",4,1,93,5,9,684.7631,687.4744,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T093.csv",-3.99461700814813,FALSE,FALSE
"94","visible_plane - B/4/S001","visible_plane - B",4,1,94,5,10,687.4744,690.141,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T094.csv",-5.75573160992045,FALSE,FALSE
"95","visible_plane - B/4/S001","visible_plane - B",4,1,95,5,11,690.141,692.919,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T095.csv",1.64597749756405,FALSE,FALSE
"96","visible_plane - B/4/S001","visible_plane - B",4,1,96,5,12,692.919,695.419,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T096.csv",-11.3099324740202,FALSE,FALSE
"97","visible_plane - B/4/S001","visible_plane - B",4,1,97,5,13,695.419,699.3748,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T097.csv",-10.4570485947032,FALSE,FALSE
"98","visible_plane - B/4/S001","visible_plane - B",4,1,98,5,14,699.3748,702.2966,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T098.csv",-5.58913043132841,FALSE,FALSE
"99","visible_plane - B/4/S001","visible_plane - B",4,1,99,5,15,702.2966,705.1857,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T099.csv",-7.61646201929346,FALSE,FALSE
"100","visible_plane - B/4/S001","visible_plane - B",4,1,100,6,1,705.1857,711.4415,"A","False",0,"no_cursor_1_6",120,"example_object_movement_T100.csv",37.6024020471752,TRUE,TRUE
"101","visible_plane - B/4/S001","visible_plane - B",4,1,101,6,2,711.4415,715.0969,"A","False",0,"no_cursor_1_6",140,"example_object_movement_T101.csv",23.9293949900166,TRUE,TRUE
"102","visible_plane - B/4/S001","visible_plane - B",4,1,102,6,3,715.0969,718.6302,"A","False",0,"no_cursor_1_6",100,"example_object_movement_T102.csv",-1.29420582342358,TRUE,TRUE
"103","visible_plane - B/4/S001","visible_plane - B",4,1,103,6,4,718.6302,722.0526,"A","False",0,"no_cursor_1_6",40,"example_object_movement_T103.csv",6.2131410698669,TRUE,TRUE
"104","visible_plane - B/4/S001","visible_plane - B",4,1,104,6,5,722.0526,726.0305,"A","False",0,"no_cursor_1_6",60,"example_object_movement_T104.csv",-15.7673083150897,TRUE,TRUE
"105","visible_plane - B/4/S001","visible_plane - B",4,1,105,6,6,726.0305,729.4861,"A","False",0,"no_cursor_1_6",80,"example_object_movement_T105.csv",-26.5500113817213,TRUE,TRUE
"106","visible_plane - B/4/S001","visible_plane - B",4,1,106,6,7,729.4861,733.2304,"A","False",0,"no_cursor_1_6",120,"example_object_movement_T106.csv",14.5205486012035,TRUE,TRUE
"107","visible_plane - B/4/S001","visible_plane - B",4,1,107,6,8,733.2304,736.2972,"A","False",0,"no_cursor_1_6",80,"example_object_movement_T107.csv",-15.5170745310715,TRUE,TRUE
"108","visible_plane - B/4/S001","visible_plane - B",4,1,108,6,9,736.2972,739.4529,"A","False",0,"no_cursor_1_6",40,"example_object_movement_T108.csv",1.24465992679946,TRUE,TRUE
"109","visible_plane - B/4/S001","visible_plane - B",4,1,109,6,10,739.4529,742.5752,"A","False",0,"no_cursor_1_6",100,"example_object_movement_T109.csv",25.2724214485984,TRUE,TRUE
"110","visible_plane - B/4/S001","visible_plane - B",4,1,110,6,11,742.5752,747.1863,"A","False",0,"no_cursor_1_6",60,"example_object_movement_T110.csv",-3.22197516671146,TRUE,TRUE
"111","visible_plane - B/4/S001","visible_plane - B",4,1,111,6,12,747.1863,750.9752,"A","False",0,"no_cursor_1_6",140,"example_object_movement_T111.csv",24.2075964711428,TRUE,TRUE
"112","visible_plane - B/4/S001","visible_plane - B",4,1,112,7,1,750.9752,755.1307,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T112.csv",-2.07627905675834,FALSE,FALSE
"113","visible_plane - B/4/S001","visible_plane - B",4,1,113,7,2,755.1307,757.6751,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T113.csv",-4.39870535499553,FALSE,FALSE
"114","visible_plane - B/4/S001","visible_plane - B",4,1,114,7,3,757.6751,761.6864,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T114.csv",-4.48110574810887,FALSE,FALSE
"115","visible_plane - B/4/S001","visible_plane - B",4,1,115,7,4,761.6864,764.5309,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T115.csv",-6.34019174590991,FALSE,FALSE
"116","visible_plane - B/4/S001","visible_plane - B",4,1,116,7,5,764.5309,768.4752,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T116.csv",0.186630543565585,FALSE,FALSE
"117","visible_plane - B/4/S001","visible_plane - B",4,1,117,7,6,768.4752,780.8422,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T117.csv",-12.88963151406,FALSE,FALSE
"118","visible_plane - B/4/S001","visible_plane - B",4,1,118,7,7,780.8422,784.0201,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T118.csv",1.19705104388875,FALSE,FALSE
"119","visible_plane - B/4/S001","visible_plane - B",4,1,119,7,8,784.0201,787.3202,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T119.csv",-7.55137678854823,FALSE,FALSE
"120","visible_plane - B/4/S001","visible_plane - B",4,1,120,7,9,787.3202,791.2869,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T120.csv",-3.3885569907235,FALSE,FALSE
"121","visible_plane - B/4/S001","visible_plane - B",4,1,121,7,10,791.2869,794.998,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T121.csv",0,FALSE,FALSE
"122","visible_plane - B/4/S001","visible_plane - B",4,1,122,7,11,794.998,798.2207,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T122.csv",0.734521034254826,FALSE,FALSE
"123","visible_plane - B/4/S001","visible_plane - B",4,1,123,7,12,798.2207,801.2089,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T123.csv",-0.765940727174467,FALSE,FALSE
"124","visible_plane - B/4/S001","visible_plane - B",4,1,124,7,13,801.2089,804.1647,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T124.csv",-2.85402497467039,FALSE,FALSE
"125","visible_plane - B/4/S001","visible_plane - B",4,1,125,7,14,804.1647,807.6316,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T125.csv",2.81843978084811,FALSE,FALSE
"126","visible_plane - B/4/S001","visible_plane - B",4,1,126,7,15,807.6316,810.7202,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T126.csv",4.27278076760925,FALSE,FALSE
"127","visible_plane - B/4/S001","visible_plane - B",4,1,127,8,1,810.7202,814.6204,"A","False",0,"no_cursor_1_8",100,"example_object_movement_T127.csv",-18.8492584707011,FALSE,TRUE
"128","visible_plane - B/4/S001","visible_plane - B",4,1,128,8,2,814.6204,819.6539,"A","False",0,"no_cursor_1_8",60,"example_object_movement_T128.csv",-29.6109060382254,FALSE,TRUE
"129","visible_plane - B/4/S001","visible_plane - B",4,1,129,8,3,819.6539,824.1206,"A","False",0,"no_cursor_1_8",120,"example_object_movement_T129.csv",1.44738977961212,FALSE,TRUE
"130","visible_plane - B/4/S001","visible_plane - B",4,1,130,8,4,824.1206,827.6205,"A","False",0,"no_cursor_1_8",40,"example_object_movement_T130.csv",-6.96847565158385,FALSE,TRUE
"131","visible_plane - B/4/S001","visible_plane - B",4,1,131,8,5,827.6205,830.8317,"A","False",0,"no_cursor_1_8",140,"example_object_movement_T131.csv",-0.0576708952470426,FALSE,TRUE
"132","visible_plane - B/4/S001","visible_plane - B",4,1,132,8,6,830.8317,834.1766,"A","False",0,"no_cursor_1_8",80,"example_object_movement_T132.csv",-22.1317044070602,FALSE,TRUE
"133","visible_plane - B/4/S001","visible_plane - B",4,1,133,8,7,834.1766,838.9766,"A","False",0,"no_cursor_1_8",40,"example_object_movement_T133.csv",-1.70983680775694,FALSE,TRUE
"134","visible_plane - B/4/S001","visible_plane - B",4,1,134,8,8,838.9766,842.1658,"A","False",0,"no_cursor_1_8",120,"example_object_movement_T134.csv",-7.89055165624832,FALSE,TRUE
"135","visible_plane - B/4/S001","visible_plane - B",4,1,135,8,9,842.1658,845.6431,"A","False",0,"no_cursor_1_8",60,"example_object_movement_T135.csv",-13.8114613907912,FALSE,TRUE
"136","visible_plane - B/4/S001","visible_plane - B",4,1,136,8,10,845.6431,849.1658,"A","False",0,"no_cursor_1_8",80,"example_object_movement_T136.csv",-32.0133630095248,FALSE,TRUE
"137","visible_plane - B/4/S001","visible_plane - B",4,1,137,8,11,849.1658,852.7654,"A","False",0,"no_cursor_1_8",140,"example_object_movement_T137.csv",27.727503428171,FALSE,TRUE
"138","visible_plane - B/4/S001","visible_plane - B",4,1,138,8,12,852.7654,856.621,"A","False",0,"no_cursor_1_8",100,"example_object_movement_T138.csv",-41.4211372860507,FALSE,TRUE
"139","visible_plane - B/4/S001","visible_plane - B",4,1,139,9,1,856.621,955.8337,"A","True",-45,"rotated_2_1",90,"example_object_movement_T139.csv",0.74165151370606,FALSE,FALSE
"140","visible_plane - B/4/S001","visible_plane - B",4,1,140,9,2,955.8337,959.9113,"A","True",-45,"rotated_2_1",90,"example_object_movement_T140.csv",-3.4085744224852,FALSE,FALSE
"141","visible_plane - B/4/S001","visible_plane - B",4,1,141,9,3,959.9113,964.2447,"A","True",-45,"rotated_2_1",90,"example_object_movement_T141.csv",-57.0478317971575,FALSE,FALSE
"142","visible_plane - B/4/S001","visible_plane - B",4,1,142,9,4,964.2447,967.6447,"A","True",-45,"rotated_2_1",90,"example_object_movement_T142.csv",-36.3530682920469,FALSE,FALSE
"143","visible_plane - B/4/S001","visible_plane - B",4,1,143,9,5,967.6447,973.1342,"A","True",-45,"rotated_2_1",90,"example_object_movement_T143.csv",-36.9367538343028,FALSE,FALSE
