"","directory","experiment","ppid","session_num","trial_num","block_num","trial_num_in_block","start_time","end_time","test_to_log","cursor_visibility","rotation","trial_type","target_angle","example_object_movement_filename","angular_dev_h","plane_visible","high_targets"
"51","visible_plane - A/7/S001","visible_plane - A",7,1,51,2,6,659.3206,663.1761,"A",FALSE,0,"no_cursor_1_2",60,"example_object_movement_T051.csv",-29.1670555226312,FALSE,FALSE
"52","visible_plane - A/7/S001","visible_plane - A",7,1,52,2,7,663.1761,668.454,"A",FALSE,0,"no_cursor_1_2",100,"example_object_movement_T052.csv",-21.5237217038973,FALSE,FALSE
"53","visible_plane - A/7/S001","visible_plane - A",7,1,53,2,8,668.454,673.054,"A",FALSE,0,"no_cursor_1_2",120,"example_object_movement_T053.csv",-24.1769363236771,FALSE,FALSE
"54","visible_plane - A/7/S001","visible_plane - A",7,1,54,2,9,673.054,682.2209,"A",FALSE,0,"no_cursor_1_2",140,"example_object_movement_T054.csv",-41.6492474676686,FALSE,FALSE
"55","visible_plane - A/7/S001","visible_plane - A",7,1,55,2,10,682.2209,687.0208,"A",FALSE,0,"no_cursor_1_2",60,"example_object_movement_T055.csv",-30.8025139539355,FALSE,FALSE
"56","visible_plane - A/7/S001","visible_plane - A",7,1,56,2,11,687.0208,733.9437,"A",FALSE,0,"no_cursor_1_2",40,"example_object_movement_T056.csv",-9.56752146239097,FALSE,FALSE
"57","visible_plane - A/7/S001","visible_plane - A",7,1,57,2,12,733.9437,739.1105,"A",FALSE,0,"no_cursor_1_2",80,"example_object_movement_T057.csv",-31.2343714164356,FALSE,FALSE
"58","visible_plane - A/7/S001","visible_plane - A",7,1,58,3,1,739.1105,747.9548,"A",TRUE,0,"topup_aligned_1_3",90,"example_object_movement_T058.csv",-34.499679681748,FALSE,FALSE
"59","visible_plane - A/7/S001","visible_plane - A",7,1,59,3,2,747.9548,753.8106,"A",TRUE,0,"topup_aligned_1_3",90,"example_object_movement_T059.csv",-12.2993433987989,FALSE,FALSE
"60","visible_plane - A/7/S001","visible_plane - A",7,1,60,3,3,753.8106,760.7553,"A",TRUE,0,"topup_aligned_1_3",90,"example_object_movement_T060.csv",-12.185723309628,FALSE,FALSE
"61","visible_plane - A/7/S001","visible_plane - A",7,1,61,3,4,760.7553,763.4219,"A",TRUE,0,"topup_aligned_1_3",90,"example_object_movement_T061.csv",-7.71567356354848,FALSE,FALSE
"62","visible_plane - A/7/S001","visible_plane - A",7,1,62,3,5,763.4219,766.0886,"A",TRUE,0,"topup_aligned_1_3",90,"example_object_movement_T062.csv",-16.1062741209676,FALSE,FALSE
"63","visible_plane - A/7/S001","visible_plane - A",7,1,63,3,6,766.0886,768.5663,"A",TRUE,0,"topup_aligned_1_3",90,"example_object_movement_T063.csv",-12.6463890323888,FALSE,FALSE
"64","visible_plane - A/7/S001","visible_plane - A",7,1,64,3,7,768.5663,771.2666,"A",TRUE,0,"topup_aligned_1_3",90,"example_object_movement_T064.csv",-8.86605281683435,FALSE,FALSE
"65","visible_plane - A/7/S001","visible_plane - A",7,1,65,3,8,771.2666,773.8333,"A",TRUE,0,"topup_aligned_1_3",90,"example_object_movement_T065.csv",-11.7747339015675,FALSE,FALSE
"66","visible_plane - A/7/S001","visible_plane - A",7,1,66,3,9,773.8333,776.8221,"A",TRUE,0,"topup_aligned_1_3",90,"example_object_movement_T066.csv",-15.0748494095508,FALSE,FALSE
"67","visible_plane - A/7/S001","visible_plane - A",7,1,67,3,10,776.8221,779.8889,"A",TRUE,0,"topup_aligned_1_3",90,"example_object_movement_T067.csv",-10.9376674379569,FALSE,FALSE
"68","visible_plane - A/7/S001","visible_plane - A",7,1,68,3,11,779.8889,782.7999,"A",TRUE,0,"topup_aligned_1_3",90,"example_object_movement_T068.csv",-5.13637849242772,FALSE,FALSE
"69","visible_plane - A/7/S001","visible_plane - A",7,1,69,3,12,782.7999,785.3999,"A",TRUE,0,"topup_aligned_1_3",90,"example_object_movement_T069.csv",-7.71358140772112,FALSE,FALSE
"70","visible_plane - A/7/S001","visible_plane - A",7,1,70,3,13,785.3999,788.1999,"A",TRUE,0,"topup_aligned_1_3",90,"example_object_movement_T070.csv",-4.01958248783747,FALSE,FALSE
"71","visible_plane - A/7/S001","visible_plane - A",7,1,71,3,14,788.1999,791.1667,"A",TRUE,0,"topup_aligned_1_3",90,"example_object_movement_T071.csv",-9.86580694308438,FALSE,FALSE
"72","visible_plane - A/7/S001","visible_plane - A",7,1,72,3,15,791.1667,793.5894,"A",TRUE,0,"topup_aligned_1_3",90,"example_object_movement_T072.csv",-2.10994284813327,FALSE,FALSE
"73","visible_plane - A/7/S001","visible_plane - A",7,1,73,4,1,793.5894,796.1779,"A",FALSE,0,"no_cursor_1_4",80,"example_object_movement_T073.csv",-1.84207611532777,TRUE,FALSE
"74","visible_plane - A/7/S001","visible_plane - A",7,1,74,4,2,796.1779,799.7003,"A",FALSE,0,"no_cursor_1_4",60,"example_object_movement_T074.csv",-14.3731565262055,TRUE,FALSE
"75","visible_plane - A/7/S001","visible_plane - A",7,1,75,4,3,799.7003,804.4005,"A",FALSE,0,"no_cursor_1_4",40,"example_object_movement_T075.csv",-22.9235897151384,TRUE,FALSE
"76","visible_plane - A/7/S001","visible_plane - A",7,1,76,4,4,804.4005,808.4225,"A",FALSE,0,"no_cursor_1_4",100,"example_object_movement_T076.csv",8.69420397442342,TRUE,FALSE
"77","visible_plane - A/7/S001","visible_plane - A",7,1,77,4,5,808.4225,812.4116,"A",FALSE,0,"no_cursor_1_4",140,"example_object_movement_T077.csv",-11.8615220309124,TRUE,FALSE
"78","visible_plane - A/7/S001","visible_plane - A",7,1,78,4,6,812.4116,816.0115,"A",FALSE,0,"no_cursor_1_4",120,"example_object_movement_T078.csv",-3.57927038044468,TRUE,FALSE
"79","visible_plane - A/7/S001","visible_plane - A",7,1,79,4,7,816.0115,820.0229,"A",FALSE,0,"no_cursor_1_4",120,"example_object_movement_T079.csv",0.723271986197375,TRUE,FALSE
"80","visible_plane - A/7/S001","visible_plane - A",7,1,80,4,8,820.0229,823.2339,"A",FALSE,0,"no_cursor_1_4",100,"example_object_movement_T080.csv",0.255081762536832,TRUE,FALSE
"81","visible_plane - A/7/S001","visible_plane - A",7,1,81,4,9,823.2339,826.4005,"A",FALSE,0,"no_cursor_1_4",80,"example_object_movement_T081.csv",-12.9254007440384,TRUE,FALSE
"82","visible_plane - A/7/S001","visible_plane - A",7,1,82,4,10,826.4005,832.8449,"A",FALSE,0,"no_cursor_1_4",60,"example_object_movement_T082.csv",-30.3476430949974,TRUE,FALSE
"83","visible_plane - A/7/S001","visible_plane - A",7,1,83,4,11,832.8449,835.9671,"A",FALSE,0,"no_cursor_1_4",40,"example_object_movement_T083.csv",-16.8876333181962,TRUE,FALSE
"84","visible_plane - A/7/S001","visible_plane - A",7,1,84,4,12,835.9671,840.1897,"A",FALSE,0,"no_cursor_1_4",140,"example_object_movement_T084.csv",15.8599603712154,TRUE,FALSE
"85","visible_plane - A/7/S001","visible_plane - A",7,1,85,5,1,840.1897,844.734,"A",TRUE,0,"topup_aligned_1_5",90,"example_object_movement_T085.csv",-24.7361991750683,FALSE,FALSE
"86","visible_plane - A/7/S001","visible_plane - A",7,1,86,5,2,844.734,847.4119,"A",TRUE,0,"topup_aligned_1_5",90,"example_object_movement_T086.csv",-0.924045352772723,FALSE,FALSE
"87","visible_plane - A/7/S001","visible_plane - A",7,1,87,5,3,847.4119,850.6342,"A",TRUE,0,"topup_aligned_1_5",90,"example_object_movement_T087.csv",-2.36746946755753,FALSE,FALSE
"88","visible_plane - A/7/S001","visible_plane - A",7,1,88,5,4,850.6342,853.2342,"A",TRUE,0,"topup_aligned_1_5",90,"example_object_movement_T088.csv",-7.47929696976308,FALSE,FALSE
"89","visible_plane - A/7/S001","visible_plane - A",7,1,89,5,5,853.2342,855.8008,"A",TRUE,0,"topup_aligned_1_5",90,"example_object_movement_T089.csv",-5.40159249700817,FALSE,FALSE
"90","visible_plane - A/7/S001","visible_plane - A",7,1,90,5,6,855.8008,858.4342,"A",TRUE,0,"topup_aligned_1_5",90,"example_object_movement_T090.csv",-1.00508600525417,FALSE,FALSE
"91","visible_plane - A/7/S001","visible_plane - A",7,1,91,5,7,858.4342,861.2563,"A",TRUE,0,"topup_aligned_1_5",90,"example_object_movement_T091.csv",-2.25457496593502,FALSE,FALSE
"92","visible_plane - A/7/S001","visible_plane - A",7,1,92,5,8,861.2563,865.7341,"A",TRUE,0,"topup_aligned_1_5",90,"example_object_movement_T092.csv",-3.82512939319486,FALSE,FALSE
"93","visible_plane - A/7/S001","visible_plane - A",7,1,93,5,9,865.7341,869.1676,"A",TRUE,0,"topup_aligned_1_5",90,"example_object_movement_T093.csv",-11.1717040823375,FALSE,FALSE
"94","visible_plane - A/7/S001","visible_plane - A",7,1,94,5,10,869.1676,871.7343,"A",TRUE,0,"topup_aligned_1_5",90,"example_object_movement_T094.csv",-16.5178142529596,FALSE,FALSE
"95","visible_plane - A/7/S001","visible_plane - A",7,1,95,5,11,871.7343,875.0566,"A",TRUE,0,"topup_aligned_1_5",90,"example_object_movement_T095.csv",-10.6645755174518,FALSE,FALSE
"96","visible_plane - A/7/S001","visible_plane - A",7,1,96,5,12,875.0566,877.99,"A",TRUE,0,"topup_aligned_1_5",90,"example_object_movement_T096.csv",-12.0827905401115,FALSE,FALSE
"97","visible_plane - A/7/S001","visible_plane - A",7,1,97,5,13,877.99,881.2344,"A",TRUE,0,"topup_aligned_1_5",90,"example_object_movement_T097.csv",-19.0136743885298,FALSE,FALSE
"98","visible_plane - A/7/S001","visible_plane - A",7,1,98,5,14,881.2344,884.2013,"A",TRUE,0,"topup_aligned_1_5",90,"example_object_movement_T098.csv",-11.5561375004193,FALSE,FALSE
"99","visible_plane - A/7/S001","visible_plane - A",7,1,99,5,15,884.2013,886.6012,"A",TRUE,0,"topup_aligned_1_5",90,"example_object_movement_T099.csv",-3.93976921293257,FALSE,FALSE
"100","visible_plane - A/7/S001","visible_plane - A",7,1,100,6,1,886.6012,889.8457,"A",FALSE,0,"no_cursor_1_6",40,"example_object_movement_T100.csv",-2.91021831489696,FALSE,TRUE
"101","visible_plane - A/7/S001","visible_plane - A",7,1,101,6,2,889.8457,894.3235,"A",FALSE,0,"no_cursor_1_6",140,"example_object_movement_T101.csv",5.26514046021373,FALSE,TRUE
"102","visible_plane - A/7/S001","visible_plane - A",7,1,102,6,3,894.3235,897.2125,"A",FALSE,0,"no_cursor_1_6",80,"example_object_movement_T102.csv",-16.4099885529149,FALSE,TRUE
"103","visible_plane - A/7/S001","visible_plane - A",7,1,103,6,4,897.2125,901.0347,"A",FALSE,0,"no_cursor_1_6",120,"example_object_movement_T103.csv",24.5445255655582,FALSE,TRUE
"104","visible_plane - A/7/S001","visible_plane - A",7,1,104,6,5,901.0347,905.4237,"A",FALSE,0,"no_cursor_1_6",100,"example_object_movement_T104.csv",-0.0125784249864438,FALSE,TRUE
"105","visible_plane - A/7/S001","visible_plane - A",7,1,105,6,6,905.4237,909.9349,"A",FALSE,0,"no_cursor_1_6",60,"example_object_movement_T105.csv",-23.8565259034613,FALSE,TRUE
"106","visible_plane - A/7/S001","visible_plane - A",7,1,106,6,7,909.9349,915.8569,"A",FALSE,0,"no_cursor_1_6",120,"example_object_movement_T106.csv",28.3924977537511,FALSE,TRUE
"107","visible_plane - A/7/S001","visible_plane - A",7,1,107,6,8,915.8569,920.4016,"A",FALSE,0,"no_cursor_1_6",100,"example_object_movement_T107.csv",21.9873088302877,FALSE,TRUE
"108","visible_plane - A/7/S001","visible_plane - A",7,1,108,6,9,920.4016,923.946,"A",FALSE,0,"no_cursor_1_6",40,"example_object_movement_T108.csv",-0.239543685429261,FALSE,TRUE
"109","visible_plane - A/7/S001","visible_plane - A",7,1,109,6,10,923.946,928.6238,"A",FALSE,0,"no_cursor_1_6",140,"example_object_movement_T109.csv",22.1364316680686,FALSE,TRUE
"110","visible_plane - A/7/S001","visible_plane - A",7,1,110,6,11,928.6238,935.1022,"A",FALSE,0,"no_cursor_1_6",80,"example_object_movement_T110.csv",-26.095677480916,FALSE,TRUE
"111","visible_plane - A/7/S001","visible_plane - A",7,1,111,6,12,935.1022,939.9576,"A",FALSE,0,"no_cursor_1_6",60,"example_object_movement_T111.csv",-27.2968422578533,FALSE,TRUE
"112","visible_plane - A/7/S001","visible_plane - A",7,1,112,7,1,939.9576,943.0351,"A",TRUE,0,"topup_aligned_1_7",90,"example_object_movement_T112.csv",5.00466014084746,FALSE,FALSE
"113","visible_plane - A/7/S001","visible_plane - A",7,1,113,7,2,943.0351,945.535,"A",TRUE,0,"topup_aligned_1_7",90,"example_object_movement_T113.csv",-11.54852149149,FALSE,FALSE
"114","visible_plane - A/7/S001","visible_plane - A",7,1,114,7,3,945.535,948.5131,"A",TRUE,0,"topup_aligned_1_7",90,"example_object_movement_T114.csv",-8.27589282707521,FALSE,FALSE
"115","visible_plane - A/7/S001","visible_plane - A",7,1,115,7,4,948.5131,951.1131,"A",TRUE,0,"topup_aligned_1_7",90,"example_object_movement_T115.csv",-7.73129826441914,FALSE,FALSE
"116","visible_plane - A/7/S001","visible_plane - A",7,1,116,7,5,951.1131,954.2576,"A",TRUE,0,"topup_aligned_1_7",90,"example_object_movement_T116.csv",-11.2188422812688,FALSE,FALSE
"117","visible_plane - A/7/S001","visible_plane - A",7,1,117,7,6,954.2576,956.9355,"A",TRUE,0,"topup_aligned_1_7",90,"example_object_movement_T117.csv",-0.1548530810975,FALSE,FALSE
"118","visible_plane - A/7/S001","visible_plane - A",7,1,118,7,7,956.9355,959.4908,"A",TRUE,0,"topup_aligned_1_7",90,"example_object_movement_T118.csv",-9.93409747035656,FALSE,FALSE
"119","visible_plane - A/7/S001","visible_plane - A",7,1,119,7,8,959.4908,962.191,"A",TRUE,0,"topup_aligned_1_7",90,"example_object_movement_T119.csv",-8.1545563772179,FALSE,FALSE
"120","visible_plane - A/7/S001","visible_plane - A",7,1,120,7,9,962.191,964.8575,"A",TRUE,0,"topup_aligned_1_7",90,"example_object_movement_T120.csv",-2.958390333956,FALSE,FALSE
"121","visible_plane - A/7/S001","visible_plane - A",7,1,121,7,10,964.8575,967.8802,"A",TRUE,0,"topup_aligned_1_7",90,"example_object_movement_T121.csv",-6.61602899352087,FALSE,FALSE
"122","visible_plane - A/7/S001","visible_plane - A",7,1,122,7,11,967.8802,970.4135,"A",TRUE,0,"topup_aligned_1_7",90,"example_object_movement_T122.csv",-0.488304479925972,FALSE,FALSE
"123","visible_plane - A/7/S001","visible_plane - A",7,1,123,7,12,970.4135,973.1801,"A",TRUE,0,"topup_aligned_1_7",90,"example_object_movement_T123.csv",-5.97777359236065,FALSE,FALSE
"124","visible_plane - A/7/S001","visible_plane - A",7,1,124,7,13,973.1801,976.0579,"A",TRUE,0,"topup_aligned_1_7",90,"example_object_movement_T124.csv",-9.98626040160485,FALSE,FALSE
"125","visible_plane - A/7/S001","visible_plane - A",7,1,125,7,14,976.0579,978.691,"A",TRUE,0,"topup_aligned_1_7",90,"example_object_movement_T125.csv",-2.29061004263853,FALSE,FALSE
"126","visible_plane - A/7/S001","visible_plane - A",7,1,126,7,15,978.691,981.2913,"A",TRUE,0,"topup_aligned_1_7",90,"example_object_movement_T126.csv",-9.87345862299523,FALSE,FALSE
"127","visible_plane - A/7/S001","visible_plane - A",7,1,127,8,1,981.2913,985.2801,"A",FALSE,0,"no_cursor_1_8",120,"example_object_movement_T127.csv",2.06194368281356,TRUE,TRUE
"128","visible_plane - A/7/S001","visible_plane - A",7,1,128,8,2,985.2801,988.6804,"A",FALSE,0,"no_cursor_1_8",140,"example_object_movement_T128.csv",15.4235866793961,TRUE,TRUE
"129","visible_plane - A/7/S001","visible_plane - A",7,1,129,8,3,988.6804,993.7802,"A",FALSE,0,"no_cursor_1_8",40,"example_object_movement_T129.csv",-38.6633410216709,TRUE,TRUE
"130","visible_plane - A/7/S001","visible_plane - A",7,1,130,8,4,993.7802,997.3915,"A",FALSE,0,"no_cursor_1_8",100,"example_object_movement_T130.csv",21.7670659154997,TRUE,TRUE
"131","visible_plane - A/7/S001","visible_plane - A",7,1,131,8,5,997.3915,1000.469,"A",FALSE,0,"no_cursor_1_8",80,"example_object_movement_T131.csv",-27.7968175611025,TRUE,TRUE
"132","visible_plane - A/7/S001","visible_plane - A",7,1,132,8,6,1000.469,1003.869,"A",FALSE,0,"no_cursor_1_8",60,"example_object_movement_T132.csv",-51.5327149681591,TRUE,TRUE
"133","visible_plane - A/7/S001","visible_plane - A",7,1,133,8,7,1003.869,1008.491,"A",FALSE,0,"no_cursor_1_8",120,"example_object_movement_T133.csv",45.3717916822337,TRUE,TRUE
"134","visible_plane - A/7/S001","visible_plane - A",7,1,134,8,8,1008.491,1012.637,"A",FALSE,0,"no_cursor_1_8",140,"example_object_movement_T134.csv",39.280241638487,TRUE,TRUE
"135","visible_plane - A/7/S001","visible_plane - A",7,1,135,8,9,1012.637,1016.48,"A",FALSE,0,"no_cursor_1_8",40,"example_object_movement_T135.csv",-25.8393809397804,TRUE,TRUE
"136","visible_plane - A/7/S001","visible_plane - A",7,1,136,8,10,1016.48,1023.914,"A",FALSE,0,"no_cursor_1_8",80,"example_object_movement_T136.csv",-34.3041340604912,TRUE,TRUE
"137","visible_plane - A/7/S001","visible_plane - A",7,1,137,8,11,1023.914,1030.159,"A",FALSE,0,"no_cursor_1_8",60,"example_object_movement_T137.csv",-7.16447489351145,TRUE,TRUE
"138","visible_plane - A/7/S001","visible_plane - A",7,1,138,8,12,1030.159,1035.181,"A",FALSE,0,"no_cursor_1_8",100,"example_object_movement_T138.csv",24.1596945456694,TRUE,TRUE
