"","directory","experiment","ppid","session_num","trial_num","block_num","trial_num_in_block","start_time","end_time","test_to_log","cursor_visibility","rotation","trial_type","target_angle","example_object_movement_filename","angular_dev_h","plane_visible","high_targets"
"15","visible_plane - A/3/S001","visible_plane - A",3,1,15,1,15,120.1636,123.4416,"A","True",0,"aligned_1_1",90,"example_object_movement_T015.csv",-1.2801395596049,FALSE,FALSE
"16","visible_plane - A/3/S001","visible_plane - A",3,1,16,1,16,123.4416,126.0858,"A","True",0,"aligned_1_1",90,"example_object_movement_T016.csv",-4.46715906138927,FALSE,FALSE
"17","visible_plane - A/3/S001","visible_plane - A",3,1,17,1,17,126.0858,129.0747,"A","True",0,"aligned_1_1",90,"example_object_movement_T017.csv",4.48158821856917,FALSE,FALSE
"18","visible_plane - A/3/S001","visible_plane - A",3,1,18,1,18,129.0747,132.0527,"A","True",0,"aligned_1_1",90,"example_object_movement_T018.csv",-2.79270236571328,FALSE,FALSE
"19","visible_plane - A/3/S001","visible_plane - A",3,1,19,1,19,132.0527,134.9305,"A","True",0,"aligned_1_1",90,"example_object_movement_T019.csv",-1.70472831900727,FALSE,FALSE
"20","visible_plane - A/3/S001","visible_plane - A",3,1,20,1,20,134.9305,138.3304,"A","True",0,"aligned_1_1",90,"example_object_movement_T020.csv",-1.90915243299638,FALSE,FALSE
"21","visible_plane - A/3/S001","visible_plane - A",3,1,21,1,21,138.3304,141.0863,"A","True",0,"aligned_1_1",90,"example_object_movement_T021.csv",-11.8507827984002,FALSE,FALSE
"22","visible_plane - A/3/S001","visible_plane - A",3,1,22,1,22,141.0863,144.3639,"A","True",0,"aligned_1_1",90,"example_object_movement_T022.csv",3.44738685186522,FALSE,FALSE
"23","visible_plane - A/3/S001","visible_plane - A",3,1,23,1,23,144.3639,147.8307,"A","True",0,"aligned_1_1",90,"example_object_movement_T023.csv",5.02773972590131,FALSE,FALSE
"24","visible_plane - A/3/S001","visible_plane - A",3,1,24,1,24,147.8307,151.3307,"A","True",0,"aligned_1_1",90,"example_object_movement_T024.csv",-4.41279332606965,FALSE,FALSE
"25","visible_plane - A/3/S001","visible_plane - A",3,1,25,1,25,151.3307,153.853,"A","True",0,"aligned_1_1",90,"example_object_movement_T025.csv",-10.351669487092,FALSE,FALSE
"26","visible_plane - A/3/S001","visible_plane - A",3,1,26,1,26,153.853,156.3752,"A","True",0,"aligned_1_1",90,"example_object_movement_T026.csv",-1.52979072428634,FALSE,FALSE
"27","visible_plane - A/3/S001","visible_plane - A",3,1,27,1,27,156.3752,159.353,"A","True",0,"aligned_1_1",90,"example_object_movement_T027.csv",-1.54398678979751,FALSE,FALSE
"28","visible_plane - A/3/S001","visible_plane - A",3,1,28,1,28,159.353,162.6308,"A","True",0,"aligned_1_1",90,"example_object_movement_T028.csv",-0.957500484331305,FALSE,FALSE
"29","visible_plane - A/3/S001","visible_plane - A",3,1,29,1,29,162.6308,165.353,"A","True",0,"aligned_1_1",90,"example_object_movement_T029.csv",3.05740342688415,FALSE,FALSE
"30","visible_plane - A/3/S001","visible_plane - A",3,1,30,1,30,165.353,169.4976,"A","True",0,"aligned_1_1",90,"example_object_movement_T030.csv",-8.75779828585443,FALSE,FALSE
"31","visible_plane - A/3/S001","visible_plane - A",3,1,31,1,31,169.4976,172.2203,"A","True",0,"aligned_1_1",90,"example_object_movement_T031.csv",-0.360346063387226,FALSE,FALSE
"32","visible_plane - A/3/S001","visible_plane - A",3,1,32,1,32,172.2203,175.4754,"A","True",0,"aligned_1_1",90,"example_object_movement_T032.csv",1.35186187555924,FALSE,FALSE
"33","visible_plane - A/3/S001","visible_plane - A",3,1,33,1,33,175.4754,177.8755,"A","True",0,"aligned_1_1",90,"example_object_movement_T033.csv",-5.26239539959511,FALSE,FALSE
"34","visible_plane - A/3/S001","visible_plane - A",3,1,34,1,34,177.8755,181.6313,"A","True",0,"aligned_1_1",90,"example_object_movement_T034.csv",1.53160779201102,FALSE,FALSE
"35","visible_plane - A/3/S001","visible_plane - A",3,1,35,1,35,181.6313,184.6757,"A","True",0,"aligned_1_1",90,"example_object_movement_T035.csv",-4.10999796127476,FALSE,FALSE
"36","visible_plane - A/3/S001","visible_plane - A",3,1,36,1,36,184.6757,186.9755,"A","True",0,"aligned_1_1",90,"example_object_movement_T036.csv",2.1263418218517,FALSE,FALSE
"37","visible_plane - A/3/S001","visible_plane - A",3,1,37,1,37,186.9755,189.8644,"A","True",0,"aligned_1_1",90,"example_object_movement_T037.csv",0.957500484331291,FALSE,FALSE
"38","visible_plane - A/3/S001","visible_plane - A",3,1,38,1,38,189.8644,193.0423,"A","True",0,"aligned_1_1",90,"example_object_movement_T038.csv",1.22259019197709,FALSE,FALSE
"39","visible_plane - A/3/S001","visible_plane - A",3,1,39,1,39,193.0423,195.6868,"A","True",0,"aligned_1_1",90,"example_object_movement_T039.csv",-4.27731617324476,FALSE,FALSE
"40","visible_plane - A/3/S001","visible_plane - A",3,1,40,1,40,195.6868,199.0203,"A","True",0,"aligned_1_1",90,"example_object_movement_T040.csv",-1.76981211586231,FALSE,FALSE
"41","visible_plane - A/3/S001","visible_plane - A",3,1,41,1,41,199.0203,202.3314,"A","True",0,"aligned_1_1",90,"example_object_movement_T041.csv",-0.508529068232107,FALSE,FALSE
"42","visible_plane - A/3/S001","visible_plane - A",3,1,42,1,42,202.3314,205.087,"A","True",0,"aligned_1_1",90,"example_object_movement_T042.csv",-6.79270064450657,FALSE,FALSE
"43","visible_plane - A/3/S001","visible_plane - A",3,1,43,1,43,205.087,208.3758,"A","True",0,"aligned_1_1",90,"example_object_movement_T043.csv",0.289370163440594,FALSE,FALSE
"44","visible_plane - A/3/S001","visible_plane - A",3,1,44,1,44,208.3758,213.0206,"A","True",0,"aligned_1_1",90,"example_object_movement_T044.csv",-7.34666235936123,FALSE,FALSE
"45","visible_plane - A/3/S001","visible_plane - A",3,1,45,1,45,213.0206,216.0984,"A","True",0,"aligned_1_1",90,"example_object_movement_T045.csv",1.19039034460853,FALSE,FALSE
"46","visible_plane - A/3/S001","visible_plane - A",3,1,46,2,1,216.0984,219.2762,"A","False",0,"no_cursor_1_2",60,"example_object_movement_T046.csv",17.2265008961878,FALSE,FALSE
"47","visible_plane - A/3/S001","visible_plane - A",3,1,47,2,2,219.2762,222.6205,"A","False",0,"no_cursor_1_2",40,"example_object_movement_T047.csv",28.1336293402214,FALSE,FALSE
"48","visible_plane - A/3/S001","visible_plane - A",3,1,48,2,3,222.6205,225.4758,"A","False",0,"no_cursor_1_2",80,"example_object_movement_T048.csv",12.8624052261118,FALSE,FALSE
"49","visible_plane - A/3/S001","visible_plane - A",3,1,49,2,4,225.4758,228.5428,"A","False",0,"no_cursor_1_2",140,"example_object_movement_T049.csv",29.0567021811839,FALSE,FALSE
"50","visible_plane - A/3/S001","visible_plane - A",3,1,50,2,5,228.5428,231.7209,"A","False",0,"no_cursor_1_2",100,"example_object_movement_T050.csv",-2.74362175781118,FALSE,FALSE
"51","visible_plane - A/3/S001","visible_plane - A",3,1,51,2,6,231.7209,235.1207,"A","False",0,"no_cursor_1_2",120,"example_object_movement_T051.csv",21.2178173495213,FALSE,FALSE
"52","visible_plane - A/3/S001","visible_plane - A",3,1,52,2,7,235.1207,239.9317,"A","False",0,"no_cursor_1_2",40,"example_object_movement_T052.csv",4.88378153968743,FALSE,FALSE
"53","visible_plane - A/3/S001","visible_plane - A",3,1,53,2,8,239.9317,243.9874,"A","False",0,"no_cursor_1_2",80,"example_object_movement_T053.csv",0.684288985580068,FALSE,FALSE
"54","visible_plane - A/3/S001","visible_plane - A",3,1,54,2,9,243.9874,250.2766,"A","False",0,"no_cursor_1_2",100,"example_object_movement_T054.csv",10.5740344747265,FALSE,FALSE
"55","visible_plane - A/3/S001","visible_plane - A",3,1,55,2,10,250.2766,253.9542,"A","False",0,"no_cursor_1_2",120,"example_object_movement_T055.csv",7.16238632210155,FALSE,FALSE
"56","visible_plane - A/3/S001","visible_plane - A",3,1,56,2,11,253.9542,257.8209,"A","False",0,"no_cursor_1_2",60,"example_object_movement_T056.csv",8.32334977104676,FALSE,FALSE
"57","visible_plane - A/3/S001","visible_plane - A",3,1,57,2,12,257.8209,260.9321,"A","False",0,"no_cursor_1_2",140,"example_object_movement_T057.csv",24.6890102473542,FALSE,FALSE
"58","visible_plane - A/3/S001","visible_plane - A",3,1,58,3,1,260.9321,264.3541,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T058.csv",8.91492695714787,FALSE,FALSE
"59","visible_plane - A/3/S001","visible_plane - A",3,1,59,3,2,264.3541,267.3768,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T059.csv",-6.17017509502961,FALSE,FALSE
"60","visible_plane - A/3/S001","visible_plane - A",3,1,60,3,3,267.3768,270.6545,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T060.csv",-8.26996158698117,FALSE,FALSE
"61","visible_plane - A/3/S001","visible_plane - A",3,1,61,3,4,270.6545,274.6212,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T061.csv",-5.51713597898807,FALSE,FALSE
"62","visible_plane - A/3/S001","visible_plane - A",3,1,62,3,5,274.6212,277.4881,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T062.csv",-18.3274521769826,FALSE,FALSE
"63","visible_plane - A/3/S001","visible_plane - A",3,1,63,3,6,277.4881,281.1767,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T063.csv",-10.4754472320411,FALSE,FALSE
"64","visible_plane - A/3/S001","visible_plane - A",3,1,64,3,7,281.1767,284.2992,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T064.csv",-5.13452743503449,FALSE,FALSE
"65","visible_plane - A/3/S001","visible_plane - A",3,1,65,3,8,284.2992,287.2657,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T065.csv",-5.31031157451106,FALSE,FALSE
"66","visible_plane - A/3/S001","visible_plane - A",3,1,66,3,9,287.2657,291.6881,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T066.csv",-8.77076328273215,FALSE,FALSE
"67","visible_plane - A/3/S001","visible_plane - A",3,1,67,3,10,291.6881,294.8549,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T067.csv",-9.27546341836829,FALSE,FALSE
"68","visible_plane - A/3/S001","visible_plane - A",3,1,68,3,11,294.8549,298.077,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T068.csv",2.35099906063478,FALSE,FALSE
"69","visible_plane - A/3/S001","visible_plane - A",3,1,69,3,12,298.077,301.1659,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T069.csv",-3.90757647669442,FALSE,FALSE
"70","visible_plane - A/3/S001","visible_plane - A",3,1,70,3,13,301.1659,304.9326,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T070.csv",-15.2053827958339,FALSE,FALSE
"71","visible_plane - A/3/S001","visible_plane - A",3,1,71,3,14,304.9326,308.1883,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T071.csv",-5.43338119038535,FALSE,FALSE
"72","visible_plane - A/3/S001","visible_plane - A",3,1,72,3,15,308.1883,311.1772,"A","True",0,"topup_aligned_1_3",90,"example_object_movement_T072.csv",-15.6739611553497,FALSE,FALSE
"73","visible_plane - A/3/S001","visible_plane - A",3,1,73,4,1,311.1772,314.1106,"A","False",0,"no_cursor_1_4",40,"example_object_movement_T073.csv",14.7015062359294,TRUE,FALSE
"74","visible_plane - A/3/S001","visible_plane - A",3,1,74,4,2,314.1106,317.1552,"A","False",0,"no_cursor_1_4",140,"example_object_movement_T074.csv",-4.76126896690107,TRUE,FALSE
"75","visible_plane - A/3/S001","visible_plane - A",3,1,75,4,3,317.1552,320.2661,"A","False",0,"no_cursor_1_4",120,"example_object_movement_T075.csv",27.2105779632072,TRUE,FALSE
"76","visible_plane - A/3/S001","visible_plane - A",3,1,76,4,4,320.2661,325.9108,"A","False",0,"no_cursor_1_4",80,"example_object_movement_T076.csv",-9.17900802581075,TRUE,FALSE
"77","visible_plane - A/3/S001","visible_plane - A",3,1,77,4,5,325.9108,330.8553,"A","False",0,"no_cursor_1_4",100,"example_object_movement_T077.csv",16.8824760708305,TRUE,FALSE
"78","visible_plane - A/3/S001","visible_plane - A",3,1,78,4,6,330.8553,334.133,"A","False",0,"no_cursor_1_4",60,"example_object_movement_T078.csv",7.31213629500166,TRUE,FALSE
"79","visible_plane - A/3/S001","visible_plane - A",3,1,79,4,7,334.133,337.5552,"A","False",0,"no_cursor_1_4",100,"example_object_movement_T079.csv",8.27995610942959,TRUE,FALSE
"80","visible_plane - A/3/S001","visible_plane - A",3,1,80,4,8,337.5552,341.8554,"A","False",0,"no_cursor_1_4",140,"example_object_movement_T080.csv",35.1275493091545,TRUE,FALSE
"81","visible_plane - A/3/S001","visible_plane - A",3,1,81,4,9,341.8554,345.9449,"A","False",0,"no_cursor_1_4",120,"example_object_movement_T081.csv",34.1736786816244,TRUE,FALSE
"82","visible_plane - A/3/S001","visible_plane - A",3,1,82,4,10,345.9449,349.3112,"A","False",0,"no_cursor_1_4",60,"example_object_movement_T082.csv",-6.22362641437438,TRUE,FALSE
"83","visible_plane - A/3/S001","visible_plane - A",3,1,83,4,11,349.3112,353.3112,"A","False",0,"no_cursor_1_4",40,"example_object_movement_T083.csv",-1.48519160142817,TRUE,FALSE
"84","visible_plane - A/3/S001","visible_plane - A",3,1,84,4,12,353.3112,356.5556,"A","False",0,"no_cursor_1_4",80,"example_object_movement_T084.csv",-13.2419307319426,TRUE,FALSE
"85","visible_plane - A/3/S001","visible_plane - A",3,1,85,5,1,356.5556,360.1335,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T085.csv",-2.96945384165993,FALSE,FALSE
"86","visible_plane - A/3/S001","visible_plane - A",3,1,86,5,2,360.1335,364.3002,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T086.csv",-4.54375765146716,FALSE,FALSE
"87","visible_plane - A/3/S001","visible_plane - A",3,1,87,5,3,364.3002,367.6779,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T087.csv",-11.2188422812688,FALSE,FALSE
"88","visible_plane - A/3/S001","visible_plane - A",3,1,88,5,4,367.6779,373.1558,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T088.csv",-5.91146748537486,FALSE,FALSE
"89","visible_plane - A/3/S001","visible_plane - A",3,1,89,5,5,373.1558,376.8331,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T089.csv",-8.00472885729286,FALSE,FALSE
"90","visible_plane - A/3/S001","visible_plane - A",3,1,90,5,6,376.8331,380.1336,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T090.csv",-4.92409279233252,FALSE,FALSE
"91","visible_plane - A/3/S001","visible_plane - A",3,1,91,5,7,380.1336,382.8447,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T091.csv",-11.6737103128848,FALSE,FALSE
"92","visible_plane - A/3/S001","visible_plane - A",3,1,92,5,8,382.8447,388.3118,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T092.csv",-9.01666640600286,FALSE,FALSE
"93","visible_plane - A/3/S001","visible_plane - A",3,1,93,5,9,388.3118,392.1115,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T093.csv",-7.2180288962746,FALSE,FALSE
"94","visible_plane - A/3/S001","visible_plane - A",3,1,94,5,10,392.1115,396.7116,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T094.csv",-5.04679429077517,FALSE,FALSE
"95","visible_plane - A/3/S001","visible_plane - A",3,1,95,5,11,396.7116,401.1226,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T095.csv",-10.9035862407112,FALSE,FALSE
"96","visible_plane - A/3/S001","visible_plane - A",3,1,96,5,12,401.1226,404.8117,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T096.csv",-6.01750303284571,FALSE,FALSE
"97","visible_plane - A/3/S001","visible_plane - A",3,1,97,5,13,404.8117,407.7339,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T097.csv",-10.9359444466228,FALSE,FALSE
"98","visible_plane - A/3/S001","visible_plane - A",3,1,98,5,14,407.7339,411.8452,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T098.csv",-8.05441444638174,FALSE,FALSE
"99","visible_plane - A/3/S001","visible_plane - A",3,1,99,5,15,411.8452,415.4341,"A","True",0,"topup_aligned_1_5",90,"example_object_movement_T099.csv",8.69550287742477,FALSE,FALSE
"100","visible_plane - A/3/S001","visible_plane - A",3,1,100,6,1,415.4341,419.6341,"A","False",0,"no_cursor_1_6",140,"example_object_movement_T100.csv",14.3589941756947,FALSE,TRUE
"101","visible_plane - A/3/S001","visible_plane - A",3,1,101,6,2,419.6341,423.8009,"A","False",0,"no_cursor_1_6",60,"example_object_movement_T101.csv",13.3579086443202,FALSE,TRUE
"102","visible_plane - A/3/S001","visible_plane - A",3,1,102,6,3,423.8009,428.9676,"A","False",0,"no_cursor_1_6",40,"example_object_movement_T102.csv",20.5479395582888,FALSE,TRUE
"103","visible_plane - A/3/S001","visible_plane - A",3,1,103,6,4,428.9676,432.9341,"A","False",0,"no_cursor_1_6",120,"example_object_movement_T103.csv",28.8268081309598,FALSE,TRUE
"104","visible_plane - A/3/S001","visible_plane - A",3,1,104,6,5,432.9341,436.2009,"A","False",0,"no_cursor_1_6",100,"example_object_movement_T104.csv",14.1022345011612,FALSE,TRUE
"105","visible_plane - A/3/S001","visible_plane - A",3,1,105,6,6,436.2009,439.9565,"A","False",0,"no_cursor_1_6",80,"example_object_movement_T105.csv",-24.3961417401287,FALSE,TRUE
"106","visible_plane - A/3/S001","visible_plane - A",3,1,106,6,7,439.9565,443.001,"A","False",0,"no_cursor_1_6",120,"example_object_movement_T106.csv",33.9281571240055,FALSE,TRUE
"107","visible_plane - A/3/S001","visible_plane - A",3,1,107,6,8,443.001,447.4011,"A","False",0,"no_cursor_1_6",60,"example_object_movement_T107.csv",2.49447330485938,FALSE,TRUE
"108","visible_plane - A/3/S001","visible_plane - A",3,1,108,6,9,447.4011,451.2345,"A","False",0,"no_cursor_1_6",140,"example_object_movement_T108.csv",31.0563155174356,FALSE,TRUE
"109","visible_plane - A/3/S001","visible_plane - A",3,1,109,6,10,451.2345,454.4456,"A","False",0,"no_cursor_1_6",80,"example_object_movement_T109.csv",-15.4551376733712,FALSE,TRUE
"110","visible_plane - A/3/S001","visible_plane - A",3,1,110,6,11,454.4456,458.0345,"A","False",0,"no_cursor_1_6",100,"example_object_movement_T110.csv",-6.19855929549672,FALSE,TRUE
"111","visible_plane - A/3/S001","visible_plane - A",3,1,111,6,12,458.0345,462.3907,"A","False",0,"no_cursor_1_6",40,"example_object_movement_T111.csv",19.0874919153623,FALSE,TRUE
"112","visible_plane - A/3/S001","visible_plane - A",3,1,112,7,1,462.3907,465.8457,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T112.csv",0.816123995585599,FALSE,FALSE
"113","visible_plane - A/3/S001","visible_plane - A",3,1,113,7,2,465.8457,469.2127,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T113.csv",-8.62016215086975,FALSE,FALSE
"114","visible_plane - A/3/S001","visible_plane - A",3,1,114,7,3,469.2127,474.2349,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T114.csv",-1.93602158292741,FALSE,FALSE
"115","visible_plane - A/3/S001","visible_plane - A",3,1,115,7,4,474.2349,478.0347,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T115.csv",-12.3390872783262,FALSE,FALSE
"116","visible_plane - A/3/S001","visible_plane - A",3,1,116,7,5,478.0347,483.8461,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T116.csv",-2.53676173816,FALSE,FALSE
"117","visible_plane - A/3/S001","visible_plane - A",3,1,117,7,6,483.8461,487.3239,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T117.csv",-16.4293014515334,FALSE,FALSE
"118","visible_plane - A/3/S001","visible_plane - A",3,1,118,7,7,487.3239,492.8907,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T118.csv",-10.6749067339691,FALSE,FALSE
"119","visible_plane - A/3/S001","visible_plane - A",3,1,119,7,8,492.8907,497.735,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T119.csv",-10.5142089212809,FALSE,FALSE
"120","visible_plane - A/3/S001","visible_plane - A",3,1,120,7,9,497.735,501.4573,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T120.csv",-5.76263288659847,FALSE,FALSE
"121","visible_plane - A/3/S001","visible_plane - A",3,1,121,7,10,501.4573,504.502,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T121.csv",-2.67855125544324,FALSE,FALSE
"122","visible_plane - A/3/S001","visible_plane - A",3,1,122,7,11,504.502,508.0133,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T122.csv",-5.48509434964319,FALSE,FALSE
"123","visible_plane - A/3/S001","visible_plane - A",3,1,123,7,12,508.0133,512.0907,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T123.csv",-5.56509883491165,FALSE,FALSE
"124","visible_plane - A/3/S001","visible_plane - A",3,1,124,7,13,512.0907,517.0687,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T124.csv",-8.76829700339457,FALSE,FALSE
"125","visible_plane - A/3/S001","visible_plane - A",3,1,125,7,14,517.0687,521.1244,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T125.csv",-11.9761324442034,FALSE,FALSE
"126","visible_plane - A/3/S001","visible_plane - A",3,1,126,7,15,521.1244,524.8356,"A","True",0,"topup_aligned_1_7",90,"example_object_movement_T126.csv",-0.842524260740419,FALSE,FALSE
"127","visible_plane - A/3/S001","visible_plane - A",3,1,127,8,1,524.8356,529.6801,"A","False",0,"no_cursor_1_8",120,"example_object_movement_T127.csv",31.5637352252825,TRUE,TRUE
"128","visible_plane - A/3/S001","visible_plane - A",3,1,128,8,2,529.6801,533.2911,"A","False",0,"no_cursor_1_8",100,"example_object_movement_T128.csv",41.6757037369033,TRUE,TRUE
"129","visible_plane - A/3/S001","visible_plane - A",3,1,129,8,3,533.2911,537.0912,"A","False",0,"no_cursor_1_8",60,"example_object_movement_T129.csv",-9.66489425934429,TRUE,TRUE
"130","visible_plane - A/3/S001","visible_plane - A",3,1,130,8,4,537.0912,543.3134,"A","False",0,"no_cursor_1_8",140,"example_object_movement_T130.csv",32.316018170266,TRUE,TRUE
"131","visible_plane - A/3/S001","visible_plane - A",3,1,131,8,5,543.3134,547.3355,"A","False",0,"no_cursor_1_8",80,"example_object_movement_T131.csv",-15.9346829502881,TRUE,TRUE
"132","visible_plane - A/3/S001","visible_plane - A",3,1,132,8,6,547.3355,550.8359,"A","False",0,"no_cursor_1_8",40,"example_object_movement_T132.csv",7.5246337561356,TRUE,TRUE
"133","visible_plane - A/3/S001","visible_plane - A",3,1,133,8,7,550.8359,554.9803,"A","False",0,"no_cursor_1_8",40,"example_object_movement_T133.csv",5.93155659807748,TRUE,TRUE
"134","visible_plane - A/3/S001","visible_plane - A",3,1,134,8,8,554.9803,558.8915,"A","False",0,"no_cursor_1_8",100,"example_object_movement_T134.csv",64.1047316274187,TRUE,TRUE
"135","visible_plane - A/3/S001","visible_plane - A",3,1,135,8,9,558.8915,562.7023,"A","False",0,"no_cursor_1_8",120,"example_object_movement_T135.csv",75.2401080197457,TRUE,TRUE
"136","visible_plane - A/3/S001","visible_plane - A",3,1,136,8,10,562.7023,566.9805,"A","False",0,"no_cursor_1_8",60,"example_object_movement_T136.csv",-18.154842864792,TRUE,TRUE
"137","visible_plane - A/3/S001","visible_plane - A",3,1,137,8,11,566.9805,573.2805,"A","False",0,"no_cursor_1_8",140,"example_object_movement_T137.csv",60.3392221126522,TRUE,TRUE
"138","visible_plane - A/3/S001","visible_plane - A",3,1,138,8,12,573.2805,580.5804,"A","False",0,"no_cursor_1_8",80,"example_object_movement_T138.csv",-14.1099892252815,TRUE,TRUE
"139","visible_plane - A/3/S001","visible_plane - A",3,1,139,9,1,580.5804,643.4811,"A","True",-45,"rotated_2_1",90,"example_object_movement_T139.csv",-6.41878673023878,FALSE,FALSE
"140","visible_plane - A/3/S001","visible_plane - A",3,1,140,9,2,643.4811,647.6479,"A","True",-45,"rotated_2_1",90,"example_object_movement_T140.csv",-13.9026871142206,FALSE,FALSE
"141","visible_plane - A/3/S001","visible_plane - A",3,1,141,9,3,647.6479,651.8481,"A","True",-45,"rotated_2_1",90,"example_object_movement_T141.csv",-20.8759198113976,FALSE,FALSE
"142","visible_plane - A/3/S001","visible_plane - A",3,1,142,9,4,651.8481,654.9814,"A","True",-45,"rotated_2_1",90,"example_object_movement_T142.csv",-21.4962869177629,FALSE,FALSE
"143","visible_plane - A/3/S001","visible_plane - A",3,1,143,9,5,654.9814,659.6703,"A","True",-45,"rotated_2_1",90,"example_object_movement_T143.csv",-31.1113496613379,FALSE,FALSE
